4.90000025	0.100000302
4.90000054	0.118100496
4.90000084	0.136900651
4.90000116	0.15500077
4.90000149	0.17250087
4.90000183	0.189100952
4.90000218	0.205601024
4.90000257	0.222901089
4.900003	0.240701146
4.90000344	0.258901193
4.9000039	0.277101231
4.90000436	0.295201258
4.90000482	0.313201278
4.90000527	0.330701288
4.90000571	0.347601292
4.90000613	0.363901291
4.90000656	0.380801284
4.900007	0.398301272
4.90000744	0.416101254
4.90000787	0.434101232
4.90000829	0.451801207
4.90000869	0.469201178
4.90000906	0.485801148
4.90000943	0.502701115
4.90000979	0.520001079
4.90001017	0.538501038
4.90001052	0.556600996
4.90001084	0.574100955
4.90001115	0.591300913
4.90001143	0.608200871
4.9000117	0.625200827
4.90001196	0.642000784
4.9000122	0.658900739
4.90001243	0.676400692
4.90001264	0.693200648
4.90001285	0.710600602
4.90001304	0.727900557
4.90001321	0.744800513
4.90001337	0.762200469
4.90001352	0.779400426
4.90001365	0.796700383
4.90001377	0.814100341
4.90001388	0.831400301
4.90001398	0.848700261
4.90001406	0.866000222
4.90001414	0.883400184
4.9000142	0.900700148
4.90001425	0.918000113
4.90001429	0.935300078
4.90001432	0.952600046
4.90001435	0.970000014
4.90001436	0.987299984
4.90001437	1.00459995
4.90001437	1.02189993
4.90001436	1.0391999
4.90001434	1.05659988
4.90001432	1.07389985
4.90001429	1.09119983
4.90001426	1.10849981
4.90001422	1.12579979
4.90001418	1.14319977
4.90001413	1.16049975
4.90001408	1.17779973
4.90001402	1.19509972
4.90001396	1.2123997
4.9000139	1.22979969
4.90001384	1.24709967
4.90001377	1.26439966
4.9000137	1.28169965
4.90001362	1.29899964
4.90001355	1.31639963
4.90001347	1.33369962
4.9000134	1.35099961
4.90001332	1.3682996
4.90001324	1.38559959
4.90001316	1.40299958
4.90001308	1.42029958
4.90001299	1.43759957
4.90001291	1.45489957
4.90001283	1.47219956
4.90001275	1.48959955
4.90001266	1.50689955
4.90001258	1.52419955
4.90001249	1.54149954
4.90001241	1.55879954
4.90001232	1.57619953
4.90001224	1.59349953
4.90001216	1.61079953
4.90001207	1.62809952
4.90001199	1.64549952
4.90001191	1.66279952
4.90001182	1.68009952
4.90001174	1.69739951
4.90001166	1.71469951
4.90001157	1.73209951
4.90001149	1.74939951
4.90001141	1.7666995
4.90001132	1.7839995
4.90001124	1.8012995
4.90001116	1.81869949
4.90001107	1.83599949
4.90001099	1.85329949
4.90001091	1.87059948
4.90001082	1.88799948
4.90001074	1.90529948
4.90001065	1.92259947
4.90001056	1.93989947
4.90001047	1.95729946
4.90001038	1.97459946
4.90001029	1.99189945
4.9000102	2.00919945
4.90001011	2.02659944
4.90001001	2.04389944
4.90000992	2.06119943
4.90000982	2.07859943
4.90000972	2.09589942
4.90000962	2.11319941
4.90000951	2.1305994
4.90000941	2.1478994
4.90000929	2.16529939
4.90000918	2.18259938
4.90000907	2.19999937
4.90000895	2.21729936
4.90000882	2.23469936
4.9000087	2.25199935
4.90000857	2.26939934
4.90000844	2.28679933
4.9000083	2.30419932
4.90000816	2.32149931
4.90000802	2.3388993
4.90000787	2.35629929
4.90000772	2.37369928
4.90000756	2.39109927
4.9000074	2.40849926
4.90000723	2.42589925
4.90000706	2.44339924
4.90000689	2.46079923
4.90000671	2.47829922
4.90000653	2.49569921
4.90000634	2.5131992
4.90000614	2.53059919
4.90000594	2.54809918
4.90000574	2.56559917
4.90000554	2.58309917
4.90000533	2.60069916
4.90000511	2.61819916
4.90000489	2.63569915
4.90000467	2.65329915
4.90000445	2.67079915
4.90000422	2.68839915
4.90000399	2.70599915
4.90000376	2.72359915
4.90000353	2.74119916
4.90000329	2.75889917
4.90000306	2.77649917
4.90000282	2.79419919
4.90000259	2.8117992
4.90000236	2.82949922
4.90000214	2.84719924
4.90000191	2.86489926
4.9000017	2.88259929
4.90000149	2.90029932
4.90000129	2.91809936
4.90000109	2.9357994
4.90000091	2.95359944
4.90000074	2.97139949
4.90000058	2.98929954
4.90000044	3.0070996
4.90000032	3.02439966
4.9000002	3.04299973
4.90000011	3.06269982
4.90000005	3.08259991
4.9	3.1
